NU_SO_EC;CNPJ;RAZAO_SOCIAL;NOME_FANTASIA;ENDEREÇO;COMPLEMENTO_ENDERECO;CIDADE;UF;CEP;DDD_01;FONE_01;FONE_02;PROPRIETARIO_01;MCC;DESCRICAO_MCC;VISITA SOLICITADA EM;address.postal_code;address.type;address.full_name;address.number;address.complement;address.reference;address.district;address.city;address.state;address.country
1030908203;12.986.090.000.110;FLORATTA PAES E DOCES LTDA;FLORATTA PAES E DOCES;AV DAS FLORES 579;JD DAS FLORES JARDIM DAS FLORES;OSASCO;SP;6110100;11;36542922;36542922;MARIA FATIMA PEREIRA;5462;Padarias;17/06/2019 - SOFIE;6110100;;AV DAS FLORES 579;;JD DAS FLORES JARDIM DAS FLORES;;;OSASCO;SP;BRASIL
1030941383;12.787.036.000.146;ADRIANA VIEIRA DE CARVALHO 309;MERCADO BOM PRECO;R JULIETA ESTEVES ALEXANDRINI 256;HELENA MARIA;OSASCO;SP;6253110;11;977686863;43841956;ADRIANA VIEIRA DE CARVALHO;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;6253110;;R JULIETA ESTEVES ALEXANDRINI 256;;HELENA MARIA;;;OSASCO;SP;BRASIL
1031113000;13.327.412.000.182;JOSE ALVES DE LIMA 05475482810;MINI MERCADO NESCAU;R MAGUARI 150;JD. ALIANCA;OSASCO;SP;6236850;11;36862779;960396216;JOSE ALVES DE LIMA;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;6236850;;R MAGUARI 150;;JD. ALIANCA;;;OSASCO;SP;BRASIL
1031405604;13.405.586.000.116;MARCO ANTONIO LANFRANCO TABAI 21;SACOLAO VELOSO;AV BENEDITO ALVES TURIBIO 874;PADROEIRA;OSASCO;SP;6160002;11;36056146;97490268;MARCO ANTONIO LANFRANCO TABAI;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;6160002;;AV BENEDITO ALVES TURIBIO 874;;PADROEIRA;;;OSASCO;SP;BRASIL
1056934570;13.405.586.000.388;MARCO ANTONIO LANFRANCO TABAI -;SACOLAO VELOSO III;AV BENEDITO ALVES TURIBIO 874;JD TURIBIO PADROEIRA;OSASCO;SP;6160002;11;997490268;0;MARCO ANTONIO LANFRANCO TABAI;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;6160002;;AV BENEDITO ALVES TURIBIO 874;;JD TURIBIO PADROEIRA;;;OSASCO;SP;BRASIL
1031431974;13.397.158.000.199;SATALE SUPERMERCADO LTDA  EPP;SATALE SUPERMERCADO;AV BENEDITO ALVES TURIBIO 321;PADROEIRA;OSASCO;SP;6160000;11;35920288;35919378;AUGUSTO CESAR FERREIRA CAUDURO;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;6160000;;AV BENEDITO ALVES TURIBIO 321;;PADROEIRA;;;OSASCO;SP;BRASIL
1031952303;8.581.074.000.170;MARIA ELINA P COSTA MERCEARIA;MARIA ELINA P. COSTA MERCEARIA;AV PADRE VICENTE MELILLO 1746;JARDIM ORIENTAL UMUARAMA;OSASCO;SP;6036007;11;36552202;978337711;MARIA ELINA P COSTA;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;6036007;;AV PADRE VICENTE MELILLO 1746;;JARDIM ORIENTAL UMUARAMA;;;OSASCO;SP;BRASIL
1031997285;13.488.248.000.195;PADARIA ROMEIRO LTDA - ME;PADARIA ROMEIRO;AV GENERAL PEDRO PINHO 119;PESTANA;OSASCO;SP;6180180;11;36540874;69499581;JADIEL MOREIRA DOS SANTOS ROMEIR;5462;Padarias;17/06/2019 - SOFIE;6180180;;AV GENERAL PEDRO PINHO 119;;PESTANA;;;OSASCO;SP;BRASIL
1032197525;13.548.378.000.176;LEANDRO GOULART DA SILVA ME;TIO PATINHAS PIZZARIA;R MARIA CARVALHO DE LIMA 471;HELENA MARIA;OSASCO;SP;6260100;11;36048050;97772643;LEANDRO G DA SILVA;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;6260100;;R MARIA CARVALHO DE LIMA 471;;HELENA MARIA;;;OSASCO;SP;BRASIL
1032205242;13.623.895.000.162;GELOFLEX COM GELO E LJ DE CONVEN;GELOFLEX COMERCIO DE GELO;R. S JORGE     655  SALA 01;VILA ISABEL;OSASCO;SP;6180080;11;983134222;36082304;ANDERSON HENRIQUE VILELA;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;6180080;;R. S JORGE     655  SALA 01;;VILA ISABEL;;;OSASCO;SP;BRASIL
1032551647;13.864.260.000.157;CAR HOUSE LTDA ME;CAR HOUSE;R AURORA SOARES BARBOSA 413;TERREO /VILA CAMPEZINA VILA CAMPESINA;OSASCO;SP;6023010;11;47877761;36839524;GLAUCIA M. CHIARAMONTE KUHN;5533;Lojas de Acessórios para Veículos Automotivos;17/06/2019 - SOFIE;6023010;;R AURORA SOARES BARBOSA 413;;TERREO VILA CAMPESINA VILA CAMPESINA;;;OSASCO;SP;BRASIL
1032639986;13.778.487.000.180;MARCELO ALVES OLIVEIRA ME;MINIMERCADO PRECO BOM;R MARIA ALICE GOMES DIAS 2;A JD. BONANCA;OSASCO;SP;6263272;11;35994430;61627632;MARCELO ALVES OLIVEIRA;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;6263272;;R MARIA ALICE GOMES DIAS 2;;A JD. BONANCA;;;OSASCO;SP;BRASIL
1032653318;13.850.386.000.172;ALTEIRES MARTA CRISTIANA SIRQUEI;ARCO IRIS;AVENIDA  BENEDITO ALVES TURIBIO 221;em frente ao sacolão guarani PADROEIRA;OSASCO;SP;6160000;11;36091471;43114623;ALTEIRES MARTA CRISTINA SIQUEIRA;5441;Docerias e Confeitarias;17/06/2019 - SOFIE;6160000;;AVENIDA  BENEDITO ALVES TURIBIO 221;;PADROEIRA;EM FRENTE AO SACOLÃO GUARANI;;OSASCO;SP;BRASIL
1032711946;13.633.471.000.189;JOSE CARLOS EULALIO 31015975879;JOSE CARLOS EULALIO;RUA DR MARIO MILANI 17;VILA CAMPESINA VILA CAMPESINA;OSASCO;SP;6028250;11;45652096;971342112;JOSE CARLOS EULALIO;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;6028250;;RUA DR MARIO MILANI 17;;VILA CAMPESINA VILA CAMPESINA;;;OSASCO;SP;BRASIL
1032725971;97.519.309.000.124;RAPHAEL DE FREITAS SANTOS - ME;EMPORIO FRESAN;AV DIONYSIA ALVES BARRETO 820;VILA OSASCO;OSASCO;SP;6086045;11;36824725;80304995;RAPHAEL DE FREITAS SANTOS;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;6086045;;AV DIONYSIA ALVES BARRETO 820;;VILA OSASCO;;;OSASCO;SP;BRASIL
1088762619;13.957.288.000.139;ANTONIO LUIZ FERREIRA DE AMORIM;ANTONIO LUIZ FERREIRA DE AMORIM;AV BRAZ ZULLI 29;BONANCA;OSASCO;SP;6266420;11;958200873;958200873;ANTONIO LUIZ FERREIRA DE AMORIM;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;6266420;;AV BRAZ ZULLI 29;;BONANCA;;;OSASCO;SP;BRASIL
1032877054;13.957.288.000.139;ANTONIO LUIZ FERREIRA DE AMORIM;FERREIRA MERCADINHO;AV BRAZ ZULLI 29;PORTAL II BONANCA;OSASCO;SP;6266420;11;958200873;958200873;ANTONIO LUIZ FERREIRA DE AMORIM;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;6266420;;AV BRAZ ZULLI 29;;PORTAL II BONANCA;;;OSASCO;SP;BRASIL
1032920871;13.839.401.000.181;JOSUEL NAVARRO ALBA- ME;VAREJAO ALBA;R PARANAENSE 1003;JD CONCEICAO;OSASCO;SP;6140052;11;36093526;0;JOSUEL NAVARRO ALBA;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;6140052;;R PARANAENSE 1003;;JD CONCEICAO;;;OSASCO;SP;BRASIL
1033308878;14.085.481.000.190;LUAR RESTAURANTE E LANCHONETE LT;LUAR RESTAURANTE E LANCHONETE;R ELZA FAGUNDES MORAES 550;LOJA 15,16,17E 18JARDIM OSASCO JARDIM ROBERTO;OSASCO;SP;6170220;11;952108534;36082056;MARCOS ROGERIO CANABARRO;5812;Restaurantes;17/06/2019 - SOFIE;6170220;;R ELZA FAGUNDES MORAES 550;;LOJA 15,16,17,18 JARDIM OSASCO JARDIM ROBERTO;;;OSASCO;SP;BRASIL
1033349418;13.054.904.000.141;JOSEILTON RIBEIRO DA COSTA;PADARIA RIBEIRO;R JUSTINO ALVES BATISTA 507;VILA YOLANDA;OSASCO;SP;6126120;11;86220588;0;JOSEILTON RIBEIRO DA COSTA;5462;Padarias;17/06/2019 - SOFIE;6126120;;R JUSTINO ALVES BATISTA 507;;VILA YOLANDA;;;OSASCO;SP;BRASIL
1033559170;12.255.712.000.130;ODAIR SILVA DUTRA 27223887826;ODAIR SILVA DUTRA;AV PARAH DE ZELOSO 1142;JARDIM ZELOSO;OSASCO;SP;6150000;11;989466184;35914894;ODAIR SILVA DUTRA;5462;Padarias;17/06/2019 - SOFIE;6150000;;AV PARAH DE ZELOSO 1142;;JARDIM ZELOSO;;;OSASCO;SP;BRASIL
1033784602;13.406.157.000.163;DANIELI ALVES REBOLCAS DE SANTAN;CONFEITARIA REBOUCAS;R CESAR EURICO SERAFINO 87;JARDIM CIPAVA;OSASCO;SP;6065360;11;36914919;971231164;DANIELI ALVES REBOLCAS;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;6065360;;R CESAR EURICO SERAFINO 87;;JARDIM CIPAVA;;;OSASCO;SP;BRASIL
1034251888;12.933.208.000.142;RINK NATACAO LTDA ME;RINK NATACAO LTDA - ME;R ESPIRITO SANTO 594;ROCHDALLE ROCHDALE;OSASCO;SP;6220090;11;981720408;36875341;ADILSON CARDOSO DE MORAES;5441;Docerias e Confeitarias;17/06/2019 - SOFIE;6220090;;R ESPIRITO SANTO 594;;ROCHDALLE ROCHDALE;;;OSASCO;SP;BRASIL
1034252310;13.656.817.000.164;VANUCIA SILVA DE ALENCAR 2968714;DELICIAS E PAES;R ROBERTO CARLOS SASOUNIAN 98;JARDIM BONANCA;OSASCO;SP;6266195;11;34494550;74403163;VANUCIA SILVA DE ALENCAR;5462;Padarias;17/06/2019 - SOFIE;6266195;;R ROBERTO CARLOS SASOUNIAN 98;;JARDIM BONANCA;;;OSASCO;SP;BRASIL
1034306909;14.326.249.000.104;SAMUEL ARRUDA MERCEARIA - ME;S A MERCEARIA;R AMADOR BUENO 1100;JD PIRATININGA;OSASCO;SP;6230100;11;43763848;955503831;SAMUEL ARRUDA;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;6230100;;R AMADOR BUENO 1100;;JD PIRATININGA;;;OSASCO;SP;BRASIL
1034351475;14.454.956.000.178;MARIA DO BOM SUCESSO DE ALMEIDA;MARIA DO BOM SUCESSO DE ALMEIDA;RUA  MAGUARI;231      ALIANCA;OSASCO;SP;6236850;11;36565956;71328204;MARIA DO BOM SUCESSO DE ALMEIDA;5812;Restaurantes;17/06/2019 - SOFIE;6236850;;RUA  MAGUARI;;231      ALIANCA;;;OSASCO;SP;BRASIL
1034470822;14.448.981.000.149;PDR - COMERCIO DE BOLOS LTDA - M;SODIE DOCES;AV HILDEBRANDO DE LIMA 398;VL QUITAUNA KM 18;OSASCO;SP;6190160;11;36814679;996433138;DIANA MAYLA GARCIA MARTINS;5462;Padarias;17/06/2019 - SOFIE;6190160;;AV HILDEBRANDO DE LIMA 398;;VL QUITAUNA KM 18;;;OSASCO;SP;BRASIL
1034620727;234.661.000.181;TRANSPORTES DE CARGAS MILA LTDA;LAGO MONDEGO;R PRESIDENTE COSTA E SILVA 1035;JARDIM HELENA MARIA;OSASCO;SP;6253000;11;36561089;74234512;JOAO ALVES DE BRITO;5462;Padarias;17/06/2019 - SOFIE;6253000;;R PRESIDENTE COSTA E SILVA 1035;;JARDIM HELENA MARIA;;;OSASCO;SP;BRASIL
1034628035;3.069.102.000.151;MARIA LUCIA ALVES DE MOURA ME;MARIA LUCIA ALVES DE MOURA;R LAIS DE SA 156;MUNHOES MUTIGA MUNHOZ JUNIOR;OSASCO;SP;6246100;11;36021047;73076988;MARIA LUCIA ALVES DE MOURA;5813;Bares / Discotecas / Casas Noturnas;17/06/2019 - SOFIE;6246100;;R LAIS DE SA 156;;MUNHOES MUTIGA MUNHOZ JUNIOR;;;OSASCO;SP;BRASIL
1075675682;3.069.102.000.151;MARIA LUCIA ALVES DE MOURA ME;LUCIA;R.LAIS DE SA 156;MUNHOES  MUTIGA;OSASCO;SP;6246100;11;36021047;73076988;MARIA LUCIA ALVES DE MOURA;5813;Bares / Discotecas / Casas Noturnas;17/06/2019 - SOFIE;6246100;;R.LAIS DE SA 156;;MUNHOES  MUTIGA;;;OSASCO;SP;BRASIL
1034723380;3.468.871.000.122;ROBSON LUIZ DE S. ARISTIDES - OS;ROBSON LUIZ;AV JULIO DE MESQUITA 98;BELA VISTA;OSASCO;SP;6070150;11;35929336;77258641;ROBSON LUIZ DE SOUZA ARISTIDES;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;6070150;;AV JULIO DE MESQUITA 98;;BELA VISTA;;;OSASCO;SP;BRASIL
1034738850;14.246.925.000.121;MERCADO E ACOUGUE RICARTE LTDA;MERCADO RIC;R DOUTOR CARLOS UBALDINO BUENO DE ABREU 833;PORTAL DO OESTE PORTAL D OESTE;OSASCO;SP;6263120;11;95134555;0;FRANCIJONES FERNANDES RICARTE;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;6263120;;R DOUTOR CARLOS UBALDINO BUENO DE ABREU 833;;PORTAL DO OESTE PORTAL D OESTE;;;OSASCO;SP;BRASIL
1034995542;14.359.279.000.109;EMPORIO CALDAS DA RAINHA EIRELI;EMPORIO CALDAS DA RAINHA;AV DOM PEDRO I 289;VILA OSASCO;OSASCO;SP;6083010;11;99729597;28082689;EDUARDO BALLESTERO;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;6083010;;AV DOM PEDRO I 289;;VILA OSASCO;;;OSASCO;SP;BRASIL
1035108256;14.530.381.000.125;SUELY ALVES DA COSTA - ME;MERCADO SARAIVA;R OCTALLES MARCONDES FERREIRA;469 JARDIM IMPERIAL HELENA MARIA;OSASCO;SP;6260110;11;65645183;69825154;SUELY ALVES DA COSTA;5462;Padarias;17/06/2019 - SOFIE;6260110;;R OCTALLES MARCONDES FERREIRA;;469 JARDIM IMPERIAL HELENA MARIA;;;OSASCO;SP;BRASIL
1035138279;14.644.599.000.100;CRISTIANE APARECIDA SILVA MATOS;CASAS DE CARNE MENCK;RUA  JOAQUIM SEVERINO ALVES 48;VILA MENCK;OSASCO;SP;6270070;11;36938751;962080729;CRISTIANE APARECIDA SILVA MATOS;5422;Comidas Congeladas;17/06/2019 - SOFIE;6270070;;RUA  JOAQUIM SEVERINO ALVES 48;;VILA MENCK;;;OSASCO;SP;BRASIL
1035143663;14.545.144.000.138;MARIA DO BOM CONSELHO DOMINGOS D;CASA DE FRUTAS JAGUARIBE;AV FLORA 972;JAGUARIBE BELA VISTA BUSSOCABA;OSASCO;SP;6053130;11;36553718;0;MARIA DO BOM CONSELHO DOMINGOS D;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;6053130;;AV FLORA 972;;JAGUARIBE BELA VISTA BUSSOCABA;;;OSASCO;SP;BRASIL
1035156510;14.652.560.000.135;MARINILZA MARINHO DE SOUZA 17949;MARINILZA MARINHO DE SOUZA;AL ABRAAO;CJ RESI VITORIA 6 PADROEIRA;OSASCO;SP;6162219;11;36084297;0;MARINILZA MARINHO DE SOUZA;5812;Restaurantes;17/06/2019 - SOFIE;6162219;;AL ABRAAO;;PADROEIRA;CJ RESI VITORIA 6;;OSASCO;SP;BRASIL
1035210905;14.626.753.000.111;GUI BOX MERCADINHO LTDA ME;GUI BOX MERCADINHO;RUA JUAN VICENTE 482;condominio sao cristovan BANDEIRAS;OSASCO;SP;6160180;11;41816404;0;LUCIANO MARTINS AGOSTINHO;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;6160180;;RUA JUAN VICENTE 482;;BANDEIRAS;CONDOMÍNIO SÃO CRISTOVAN;;OSASCO;SP;BRASIL
1035392418;14.667.450.000.147;MINIMERCADO KALORE LTDA - ME;MERCADO KALORE;AV PADRE VICENTE MELILLO 1064;UMUARAMA;OSASCO;SP;6036003;11;45578710;984869156;JOAO VICTOR CREMONESI;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;6036003;;AV PADRE VICENTE MELILLO 1064;;UMUARAMA;;;OSASCO;SP;BRASIL
1075035543;14.667.450.000.228;MINIMERCADO KALORE LTDA - ME;MERCADO KALORE;AVPADRE VICENTE MELILLO 1064;UMUARAMA;OSASCO;SP;6036003;11;45578710;45578710;JOAO VICTOR CREMONESI;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;6036003;;AVPADRE VICENTE MELILLO 1064;;UMUARAMA;;;OSASCO;SP;BRASIL
1035425790;14.584.044.000.110;AMANDA GARCIA SILVA ME;NOSSO EMPORIO;AV YARA 491;VILA IARA VILA YARA;OSASCO;SP;6028115;11;36832486;986971340;AMANDA GARCIA SILVA;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;6028115;;AV YARA 491;;VILA IARA VILA YARA;;;OSASCO;SP;BRASIL
1035928237;50.533.033.000.175;BAR E MERCEARIA NOVA OSASCO LTDA;BAR NOVO OSASCO;AV ANALICE SAKATAUSKAS 750;BELA VISTA;OSASCO;SP;6060003;11;36833604;36841717;URBINO AUGUSTO CRUZ FERREIRA;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;6060003;;AV ANALICE SAKATAUSKAS 750;;BELA VISTA;;;OSASCO;SP;BRASIL
1036469716;14.934.410.000.114;DAN GIL PIZZARIAS LTDA ME;DAN GIL PIZZARIA;R VICENTE TULIO ROMANO 23;JARDIM D ABRIL;OSASCO;SP;6040080;11;46244027;78677914;DANIEL FRANCISCO ARAUJO SCHEFF;5814;Lanchonete;17/06/2019 - SOFIE;6040080;;R VICENTE TULIO ROMANO 23;;JARDIM D ABRIL;;;OSASCO;SP;BRASIL
1036494745;14.963.718.000.198;ANDRESSA SGURSCOW FERNANDES TEIX;PIZZARIA LETITONA;R GENERAL LABATUT 180;PIRATININGA;OSASCO;SP;6233060;11;36853247;997205824;ANDRESSA SGURSCOW FERNANDES TEIX;5814;Lanchonete;17/06/2019 - SOFIE;6233060;;R GENERAL LABATUT 180;;PIRATININGA;;;OSASCO;SP;BRASIL
1036510155;3.699.486.000.196;MIRNA LUCIA GOSSLER DE ABREU ME;MIRNA LUCIA;PC 21 DE DEZEMBRO BOX 13;MERCADO MUNICIPAL DE OSASCO;OSASCO;SP;6097901;11;36823124;0;MIRNA LUCIA GOSSLER DE ABREU;5422;Comidas Congeladas;17/06/2019 - SOFIE;6097901;;PC 21 DE DEZEMBRO BOX 13;;;MERCADO MUNICIPAL DE OSASCO;;OSASCO;SP;BRASIL
1036739560;13.862.524.000.133;CLAUDIA PATRICIA DE CARVALHO;CLAUDIA PATRICIA DE CARVALHO;AV BENEDITO ALVES TURIBIO 747;PADROEIRA;OSASCO;SP;6160002;11;947336310;0;CLAUDIA PATRICIA DE CARVALHO;5451;Laticínios;17/06/2019 - SOFIE;6160002;;AV BENEDITO ALVES TURIBIO 747;;PADROEIRA;;;OSASCO;SP;BRASIL
1076319901;13.862.524.000.133;CLAUDIA PATRICIA DE CARVALHO;CLAUDIA PATRICIA DE CA;R JUAN VICENTECASA 02 242;BANDEIRAS;OSASCO;SP;6160180;11;36550532;0;CLAUDIA PATRICIA DE CARVALHO;5451;Laticínios;17/06/2019 - SOFIE;6160180;;R JUAN VICENTE 242;;CASA 02 BANDEIRAS;;;OSASCO;SP;BRASIL
1036787645;14.978.467.000.115;ELIANE GONCALVES DA SILVA;MERCADO ELI;RUA  CAPISTRANO DE ABREU 669;JAGUARIBE JAGUARIBE;OSASCO;SP;6065130;11;36094520;70512625;ELIANE GONCALVES DA SILVA;5462;Padarias;17/06/2019 - SOFIE;6065130;;RUA  CAPISTRANO DE ABREU 669;;JAGUARIBE JAGUARIBE;;;OSASCO;SP;BRASIL
1036824737;14.886.300.000.124;WELBERTI CHARLES OLIVEIRA LEAL 3;SACOLAO LEAL;AVENIDA S JOSE 801;em frente ao alibox AYROSA;OSASCO;SP;6283120;11;987913562;970407366;WELBERTI CHARLES OLIVEIRA LEAL;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;6283120;;AVENIDA S JOSE 801;;AYROSA;EM FRENTE AO ALIBOX;;OSASCO;SP;BRASIL
1037427693;14.362.342.000.166;MARIA ANTONIETA VASCO DE FARIA 0;MARIA ANTONIETA;R LAURA SFASCIOTTI BERNARDI 55;SANTA MARIA;OSASCO;SP;6150340;11;36912145;963199981;MARIA ANTONIETA VASCO DE FARIA;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;6150340;;R LAURA SFASCIOTTI BERNARDI 55;;SANTA MARIA;;;OSASCO;SP;BRASIL
1037560288;15.108.874.000.134;PRAZERES DO CHURRASCO;PRAZERES DO CHURRASCO;AV OLAVO BILAC 543;SL 2 E 3 KILOMETRO DEZOITO KM 18;OSASCO;SP;6190150;11;36085831;52628413;ALDO JOSE PHILLIPI;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;6190150;;AV OLAVO BILAC 543;;SL 2,3 KILOMETRO DEZOITO KM 18;;;OSASCO;SP;BRASIL
1037693261;14.655.280.000.180;PIZZARIA LAREIRA SM LTDA - ME;PIZZARIA LAREIRA;AVENIDA EDMUNDO AMARAL 3901;TERREO PIRATININGA;OSASCO;SP;6230150;11;22561296;0;IVANEIDE CAZAROLI MONTILHA;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;6230150;;AVENIDA EDMUNDO AMARAL 3901;;TERREO PIRATININGA;;;OSASCO;SP;BRASIL
1037773087;15.283.180.000.133;E E L COMERCIO DE DOCES E SALG;E & L DOCES E SALGADOS;R:CAIEIRAS,158,VILA MENDES;NAO SE APLICA;OSASCO;SP;6268060;11;36596021;74934762;EMERSON RODRIGUES DA MATTA;5441;Docerias e Confeitarias;17/06/2019 - SOFIE;6268060;;R CAIEIRAS 158;;VILA MENDES;;;OSASCO;SP;BRASIL
1037905145;12.622.737.000.125;POSTO DE SERVICOS AUTOMOTIVOS E COM;POSTO DE SERVICOS AUTOMOTIVOS E COM;AV DAS NACOES UNIDAS 214;BONFIM;OSASCO;SP;6233200;11;36838552;78669637;GIOVANNA COMI HOBAICA;5541;Postos de Gasolina;17/06/2019 - SOFIE;6233200;;AV DAS NACOES UNIDAS 214;;BONFIM;;;OSASCO;SP;BRASIL
1037993028;15.361.027.000.187;MINI PADARIA SIBELE LTDA - ME;PADARIA SIBELE;AV MARIA DOS ANJOS DA CONCEICAO 177;JARDIM ROBERTO;OSASCO;SP;6170100;11;46245800;61410885;DANIEL MARCELO DOS SANTOS;5462;Padarias;17/06/2019 - SOFIE;6170100;;AV MARIA DOS ANJOS DA CONCEICAO 177;;JARDIM ROBERTO;;;OSASCO;SP;BRASIL
1038660227;15.682.071.000.199;ARICENALDO DE JESUS MONTEIRO 282;PADARIA ZE DO PAO;AV.JUSCELINO KUB.DE OLIVEIRA 1;PORTAL D'OESTE;OSASCO;SP;6263270;11;35995932;962860538;ARICENALDO DE JESUS MONTEIRO;5462;Padarias;17/06/2019 - SOFIE;6263270;;AV.JUSCELINO KUB.DE OLIVEIRA 1;;PORTAL D'OESTE;;;OSASCO;SP;BRASIL
1038671350;14.513.587.000.147;SASHKROMADA PADARIA E CONF LTDA;MARIA MOLE PADARIA;AV DOUTOR MARTIN LUTHER KING 2589;VILA SAO FRANCISCO UMUARAMA;OSASCO;SP;6030016;11;999109810;0;IGOR SHKROMADA;5462;Padarias;17/06/2019 - SOFIE;6030016;;AV DOUTOR MARTIN LUTHER KING 2589;;VILA SAO FRANCISCO UMUARAMA;;;OSASCO;SP;BRASIL
1038780001;982.309.000.124;EULINDO ALVES DE SOUZA ME;EULINDO;AV PAU BRASIL 392;CIDADE DAS FLORES;OSASCO;SP;6184010;11;33704235;33652790;EULINDO ALVES DE SOUZA;5441;Docerias e Confeitarias;17/06/2019 - SOFIE;6184010;;AV PAU BRASIL 392;;CIDADE DAS FLORES;;;OSASCO;SP;BRASIL
1038816154;15.413.695.000.100;ROSEANE SANTOS 31967412812;J R L;AV JOAO VENTURA DOS SANTOS 1946;BARONESA;OSASCO;SP;6263100;11;983497620;36562349;ROSEANE SANTOS;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;6263100;;AV JOAO VENTURA DOS SANTOS 1946;;BARONESA;;;OSASCO;SP;BRASIL
1038898371;14.910.342.000.153;MARILENE DE OLIVEIRA SILVA 15566;MARILENE DE OLIVEIRA;R. JURITI  134;JARDIM ALIANCA;OSASCO;SP;6236720;11;953888604;36025775;MARILENE DE OLIVEIRA SILVA;5441;Docerias e Confeitarias;17/06/2019 - SOFIE;6236720;;R. JURITI  134;;JARDIM ALIANCA;;;OSASCO;SP;BRASIL
1038919182;15.038.753.000.163;JONILSON RIBEIRO FERNANDES 29620;EMPORIO SHOW ARTE E CAFE;R.  DIMITRI SENSAUD DE LAVOUD 40;VILA CAMPESINA;OSASCO;SP;6023030;11;36542036;942935411;JONILSON RIBEIRO FERNANDES;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;6023030;;R.  DIMITRI SENSAUD DE LAVOUD 40;;VILA CAMPESINA;;;OSASCO;SP;BRASIL
1038929161;15.806.701.000.190;JULIANA ALTES DE AMORIM - ME;JULIANA ALTES DE AMORIM   ME;AV BENEDITO ALVES TURIBIO 515;PADROEIRA;OSASCO;SP;6160002;11;947223841;972942434;JULIANA ALTES DE AMORIM;5422;Comidas Congeladas;17/06/2019 - SOFIE;6160002;;AV BENEDITO ALVES TURIBIO 515;;PADROEIRA;;;OSASCO;SP;BRASIL
1038963866;15.737.578.000.100;MARINISIO MORAES DE AZEVEDO PANI;PANIFICADORA MARFIM;AV SALVADOR SINDONA 275;JD.SINDONIA JAGUARIBE;OSASCO;SP;6050210;11;36093545;78932740;MARINISIO MORAES DE AZEVEDO;5462;Padarias;17/06/2019 - SOFIE;6050210;;AV SALVADOR SINDONA 275;;JD.SINDONIA JAGUARIBE;;;OSASCO;SP;BRASIL
1039048800;16.549.809.000.107;DJUM EMPORIO DE DOCES E UTILIDAD;CHOCOLICIA;R DONA PRIMITIVA VIANCO 241;CENTRO;OSASCO;SP;6010000;11;987772626;36817978;EDMAR BORGES DE SOUSA;5441;Docerias e Confeitarias;17/06/2019 - SOFIE;6010000;;R DONA PRIMITIVA VIANCO 241;;CENTRO;;;OSASCO;SP;BRASIL
1039206112;45.631.892.000.167;MERCADINHO IRMAOS MORELLI LTDA;MERCADINHO IRMAOS MORELLI;R SAO JORGE 254;VILA ISABEL PESTANA;OSASCO;SP;6180080;11;998553348;36822398;TEREZINHA ALBERTINI MORELLI;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;6180080;;R SAO JORGE 254;;VILA ISABEL PESTANA;;;OSASCO;SP;BRASIL
1039234477;16.614.183.000.175;R RIBEIRO OSASCO CASA DE CARNES;MERCADAO DE CARNES SIAO;RUA ELZA FAGUNDES MORAES 671;JARDIM ROBERTO;OSASCO;SP;6170220;11;45750598;77229220;CLAUDIA RODRIGO DE OLIVEIRA;5422;Comidas Congeladas;17/06/2019 - SOFIE;6170220;;RUA ELZA FAGUNDES MORAES 671;;JARDIM ROBERTO;;;OSASCO;SP;BRASIL
